PTBs,Nontargeting,GEARS,Causal,Conditional,Full,RandAvg
DHODH,0.008486621,0.008450901,0.010476321,0.009126455,0.011008812,0.015102364122867584
RPL37,0.006075966,0.0066012717,0.0039124633,0.0041444777,0.0029380927,0.012801112607121468
DYNLRB1,0.007483316,0.007147941,0.008018322,0.011427241,0.012356613,0.020110808312892914
DHX16,0.023392165,0.018764507,0.017366549,0.016912179,0.0155878365,0.01904505491256714
ZMAT2,0.009955885,0.008887839,0.009469806,0.011327023,0.00881754,0.01797199808061123
SNAPC3,0.011754588,0.01162713,0.012752303,0.015398535,0.01816873,0.02237546443939209
RPA1,0.00896553,0.005575602,0.010330306,0.0065799262,0.007812777,0.013623746111989021
RPL10,0.010675741,0.013187822,0.012830956,0.016581286,0.006754973,0.025064757093787193
RRM2,0.004742569,0.0035541058,0.0036877773,0.0048724106,0.0047110613,0.01036212407052517
ORC1,0.0068405205,0.0033468371,0.006502235,0.0060567595,0.0048479685,0.012885421514511108
DHX15,0.020414755,0.017525611,0.011860441,0.0096186595,0.010026413,0.01598988100886345
CCDC86,0.014679437,0.014181294,0.012135996,0.0115538025,0.010834318,0.02475389838218689
MBTPS2,0.013076636,0.007362555,0.0142900385,0.014059714,0.014966471,0.01313009113073349
DDX46,0.011124764,0.010119405,0.014067803,0.01640958,0.013662802,0.015273008495569229
IGBP1,0.01139524,0.007642184,0.010799794,0.010796099,0.011836358,0.02056259661912918
MED22,0.01839366,0.014292177,0.02190716,0.020299876,0.027132245,0.023656189441680908
RPL24,0.013525587,0.013097618,0.008782392,0.009030818,0.009826049,0.024642642587423325
TSR2,0.015768101,0.018871747,0.007888437,0.007693712,0.006146048,0.012599131092429161
POLR2I,0.025883485,0.024642618,0.013225105,0.021055318,0.020984026,0.014536264352500439
CCT3,0.014438087,0.019018164,0.012200261,0.015470719,0.015269004,0.02133721485733986
HNRNPC,0.014070188,0.013138984,0.014997491,0.011615064,0.009830221,0.011856415309011936
NUP98,0.008051035,0.007769779,0.005757242,0.005577786,0.0045630974,0.011718802154064178
EIF2S1,0.042178795,0.028922703,0.032751236,0.031083956,0.023421986,0.027817796915769577
